2025-09-29 19:44:54.870 | ERROR    | runner.paper:start:112 | Failed to start paper trading engine: 'MockBinanceClient' object has no attribute 'initialize'
2025-09-30 22:17:53.377 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:17:58.380 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:03.382 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:09.362 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:14.367 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:19.370 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:24.384 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:29.391 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:34.403 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:40.378 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:45.383 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:50.389 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:18:55.397 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:00.408 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:05.411 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:11.389 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:16.394 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:21.400 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:26.413 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:31.425 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:36.426 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:42.395 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:47.404 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:52.414 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:19:57.418 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:02.431 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:07.439 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:13.399 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:18.399 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:23.400 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:28.402 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:33.405 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:38.411 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:44.415 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:49.430 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:54.431 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:20:59.446 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:04.456 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:11.146 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:16.148 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:21.161 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:26.169 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:31.179 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:36.194 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:41.198 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:46.440 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:51.441 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:21:56.452 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:01.460 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:06.461 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:11.464 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:17.467 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:22.468 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:27.479 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:32.483 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:37.485 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:42.485 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:48.467 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:53.473 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:22:58.478 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:03.482 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:08.492 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:13.494 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:19.486 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:24.486 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:29.488 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:34.500 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:39.505 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:44.518 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:50.501 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:23:55.501 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:00.521 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:05.536 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:10.549 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:15.552 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:21.515 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:26.526 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:31.531 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:36.552 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:41.564 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:46.572 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:52.531 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:24:57.539 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:02.545 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:07.560 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:12.572 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:17.577 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:23.546 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:28.555 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:33.560 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:38.567 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:43.571 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:48.571 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:54.564 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:25:59.581 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:04.597 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:11.013 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:16.026 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:21.036 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:26.048 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:31.054 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:36.063 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:41.070 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:46.076 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:51.089 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:26:56.585 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:27:01.593 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:27:06.607 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
